time,temperature,volte
8641.5,50.53710938,3.5
8642,50.53405762,3.5
8642.5,50.53710938,3.5
8643,50.57373047,3.5
8643.5,50.62255859,3.5
8644,50.62255859,3.5
8644.5,50.61950684,3.5
8645,50.61950684,3.5
8645.5,50.53710938,3.5
8646,50.52490234,3.5
8646.5,50.53405762,3.5
8647,50.57373047,3.5
8647.5,50.62866211,3.5
8648,50.62866211,3.5
8648.5,50.62255859,3.5
8649,50.63476563,3.5
8649.5,50.61950684,3.5
8650,50.62255859,3.5
8650.5,50.62255859,3.5
8651,50.63171387,3.5
8651.5,50.62255859,3.5
8652,50.62866211,3.5
8652.5,50.63171387,3.5
8653,50.62255859,3.5
8653.5,50.63476563,3.5
8654,50.63476563,3.5
8654.5,50.63781738,3.5
8655,50.63476563,3.5
8655.5,50.63171387,3.5
8656,50.62866211,3.5
8656.5,50.63476563,3.5
8657,50.63171387,3.5
8657.5,50.63476563,3.5
8658,50.63476563,3.5
8658.5,50.63476563,3.5
8659,50.61340332,3.5
8659.5,50.53710938,3.5
8660,50.52490234,3.5
8660.5,50.52185059,3.5
8661,50.44555664,3.5
8661.5,50.41809082,3.5
8662,50.41809082,3.5
8662.5,50.42419434,3.5
8663,50.46081543,3.5
8663.5,50.62866211,3.5
8664,50.62255859,3.5
8664.5,50.61950684,3.5
8665,50.61950684,3.5
8665.5,50.62866211,3.5
8666,50.61950684,3.5
8666.5,50.62255859,3.5
8667,50.7232666,3.5
8667.5,50.72937012,3.5
8668,50.73242188,3.5
8668.5,50.73242188,3.5
8669,50.73242188,3.5
8669.5,50.61035156,3.5
8670,50.53405762,3.5
8670.5,50.52185059,3.5
8671,50.52185059,3.5
8671.5,50.51879883,3.5
8672,50.52185059,3.5
8672.5,50.53710938,3.5
8673,50.53405762,3.5
8673.5,50.53405762,3.5
8674,50.52185059,3.5
8674.5,50.53405762,3.5
8675,50.53710938,3.5
8675.5,50.53405762,3.5
8676,50.53405762,3.5
8676.5,50.5279541,3.5
8677,50.61645508,3.5
8677.5,50.71105957,3.5
8678,50.72021484,3.5
8678.5,50.72021484,3.5
8679,50.7232666,3.5
8679.5,50.64697266,3.5
8680,50.63476563,3.5
8680.5,50.62866211,3.5
8681,50.63476563,3.5
8681.5,50.63476563,3.5
8682,50.63171387,3.5
8682.5,50.62866211,3.5
8683,50.62255859,3.5
8683.5,50.62255859,3.5
8684,50.61950684,3.5
8684.5,50.62866211,3.5
8685,50.66833496,3.5
8685.5,50.7232666,3.5
8686,50.7232666,3.5
8686.5,50.7232666,3.5
8687,50.72021484,3.5
8687.5,50.72021484,3.5
8688,50.7232666,3.5
8688.5,50.72631836,3.5
8689,50.71411133,3.5
8689.5,50.63171387,3.5
8690,50.62866211,3.5
8690.5,50.62866211,3.5
8691,50.7019043,3.5
8691.5,50.72937012,3.5
8692,50.73242188,3.5
8692.5,50.73242188,3.5
8693,50.72937012,3.5
8693.5,50.72937012,3.5
8694,50.73242188,3.5
8694.5,50.73242188,3.5
8695,50.66833496,3.5
8695.5,50.63781738,3.5
8696,50.63476563,3.5
8696.5,50.63171387,3.5
8697,50.61950684,3.5
8697.5,50.61950684,3.5
8698,50.61950684,3.5
8698.5,50.62255859,3.5
8699,50.68969727,3.5
8699.5,50.71411133,3.5
8700,50.71411133,3.5
8700.5,50.7232666,3.5
8701,50.63781738,3.5
8701.5,50.63476563,3.5
8702,50.63476563,3.5
8702.5,50.63476563,3.5
8703,50.63476563,3.5
8703.5,50.5065918,3.5
8704,50.42419434,3.5
8704.5,50.41809082,3.5
8705,50.41809082,3.5
8705.5,50.69274902,3.5
8706,50.72631836,3.5
8706.5,50.72937012,3.5
8707,50.73242188,3.5
8707.5,50.72937012,3.5
8708,50.72631836,3.5
8708.5,50.72631836,3.5
8709,50.7232666,3.5
8709.5,50.72021484,3.5
8710,50.72021484,3.5
8710.5,50.72021484,3.5
8711,50.68664551,3.5
8711.5,50.62255859,3.5
8712,50.62255859,3.5
8712.5,50.63476563,3.5
8713,50.63476563,3.5
8713.5,50.72021484,3.5
8714,50.73242188,3.5
8714.5,50.72631836,3.5
8715,50.7232666,3.5
8715.5,50.72631836,3.5
8716,50.72021484,3.5
8716.5,50.72021484,3.5
8717,50.72021484,3.5
8717.5,50.61950684,3.5
8718,50.61950684,3.5
8718.5,50.62255859,3.5
8719,50.62866211,3.5
8719.5,50.63171387,3.5
8720,50.62866211,3.5
8720.5,50.62255859,3.5
8721,50.62255859,3.5
8721.5,50.62866211,3.5
8722,50.63171387,3.5
8722.5,50.63476563,3.5
8723,50.63781738,3.5
8723.5,50.63781738,3.5
8724,50.63171387,3.5
8724.5,50.62255859,3.5
8725,50.69580078,3.5
8725.5,50.72937012,3.5
8726,50.72937012,3.5
8726.5,50.72631836,3.5
8727,50.72631836,3.5
8727.5,50.72021484,3.5
8728,50.72021484,3.5
8728.5,50.71411133,3.5
8729,50.65612793,3.5
8729.5,50.62866211,3.5
8730,50.62255859,3.5
8730.5,50.62255859,3.5
8731,50.71105957,3.5
8731.5,50.7232666,3.5
8732,50.72021484,3.5
8732.5,50.72631836,3.5
8733,50.67138672,3.5
8733.5,50.64086914,3.5
8734,50.63781738,3.5
8734.5,50.63781738,3.5
8735,50.63781738,3.5
8735.5,50.62866211,3.5
8736,50.63171387,3.5
8736.5,50.63476563,3.5
8737,50.63476563,3.5
8737.5,50.69274902,3.5
8738,50.72631836,3.5
8738.5,50.7232666,3.5
8739,50.73242188,3.5
8739.5,50.64697266,3.5
8740,50.63476563,3.5
8740.5,50.63781738,3.5
8741,50.63781738,3.5
8741.5,50.72937012,3.5
8742,50.73242188,3.5
8742.5,50.73242188,3.5
8743,50.72631836,3.5
8743.5,50.7232666,3.5
8744,50.7232666,3.5
8744.5,50.72937012,3.5
8745,50.67749023,3.5
8745.5,50.64086914,3.5
8746,50.63171387,3.5
8746.5,50.63476563,3.5
8747,50.63476563,3.5
8747.5,50.63476563,3.5
8748,50.63476563,3.5
8748.5,50.63476563,3.5
8749,50.63781738,3.5
8749.5,50.63476563,3.5
8750,50.63476563,3.5
8750.5,50.63171387,3.5
8751,50.63476563,3.5
8751.5,50.62866211,3.5
8752,50.62255859,3.5
8752.5,50.61950684,3.5
8753,50.65307617,3.5
8753.5,50.71105957,3.5
8754,50.72021484,3.5
8754.5,50.72021484,3.5
8755,50.63781738,3.5
8755.5,50.62255859,3.5
8756,50.62255859,3.5
8756.5,50.62255859,3.5
8757,50.63171387,3.5
8757.5,50.62255859,3.5
8758,50.62255859,3.5
8758.5,50.63171387,3.5
8759,50.55541992,3.5
8759.5,50.53710938,3.5
8760,50.53710938,3.5
8760.5,50.53710938,3.5
8761,50.54931641,3.5
8761.5,50.62866211,3.5
8762,50.62255859,3.5
8762.5,50.61950684,3.5
8763,50.62866211,3.5
8763.5,50.62255859,3.5
8764,50.61950684,3.5
8764.5,50.61950684,3.5
8765,50.62866211,3.5
8765.5,50.63171387,3.5
8766,50.63476563,3.5
8766.5,50.63781738,3.5
8767,50.63781738,3.5
8767.5,50.63781738,3.5
8768,50.63476563,3.5
8768.5,50.63171387,3.5
8769,50.62255859,3.5
8769.5,50.61950684,3.5
8770,50.62866211,3.5
8770.5,50.61950684,3.5
8771,50.61950684,3.5
8771.5,50.61950684,3.5
8772,50.62866211,3.5
8772.5,50.63171387,3.5
8773,50.63476563,3.5
8773.5,50.63781738,3.5
8774,50.63781738,3.5
8774.5,50.63781738,3.5
8775,50.5859375,3.5
8775.5,50.5279541,3.5
8776,50.52185059,3.5
8776.5,50.51879883,3.5
8777,50.51879883,3.5
8777.5,50.60424805,3.5
8778,50.61950684,3.5
8778.5,50.63476563,3.5
8779,50.5859375,3.5
8779.5,50.53405762,3.5
8780,50.52490234,3.5
8780.5,50.52185059,3.5
8781,50.51879883,3.5
8781.5,50.61035156,3.5
8782,50.62255859,3.5
8782.5,50.62866211,3.5
8783,50.63171387,3.5
8783.5,50.62255859,3.5
8784,50.62255859,3.5
8784.5,50.62866211,3.5
8785,50.55541992,3.5
8785.5,50.53710938,3.5
8786,50.5279541,3.5
8786.5,50.51879883,3.5
8787,50.54626465,3.5
8787.5,50.61645508,3.5
8788,50.61950684,3.5
8788.5,50.63171387,3.5
8789,50.63171387,3.5
8789.5,50.63476563,3.5
8790,50.63476563,3.5
8790.5,50.63476563,3.5
8791,50.62255859,3.5
8791.5,50.63781738,3.5
8792,50.63171387,3.5
8792.5,50.62866211,3.5
8793,50.62255859,3.5
8793.5,50.61950684,3.5
8794,50.61950684,3.5
8794.5,50.62255859,3.5
8795,50.54016113,3.5
8795.5,50.53405762,3.5
8796,50.52185059,3.5
8796.5,50.52490234,3.5
8797,50.5279541,3.5
8797.5,50.53405762,3.5
8798,50.53710938,3.5
8798.5,50.53405762,3.5
8799,50.53405762,3.5
8799.5,50.53710938,3.5
8800,50.53710938,3.5
8800.5,50.53710938,3.5
8801,50.53405762,3.5
8801.5,50.59814453,3.5
8802,50.63476563,3.5
8802.5,50.63476563,3.5
8803,50.63476563,3.5
8803.5,50.62866211,3.5
8804,50.62866211,3.5
8804.5,50.62255859,3.5
8805,50.61950684,3.5
8805.5,50.61950684,3.5
8806,50.62255859,3.5
8806.5,50.62866211,3.5
8807,50.63171387,3.5
8807.5,50.63171387,3.5
8808,50.61950684,3.5
8808.5,50.61950684,3.5
8809,50.62866211,3.5
8809.5,50.63171387,3.5
8810,50.63476563,3.5
8810.5,50.63781738,3.5
8811,50.63781738,3.5
8811.5,50.63476563,3.5
8812,50.63171387,3.5
8812.5,50.61950684,3.5
8813,50.63476563,3.5
8813.5,50.63171387,3.5
8814,50.63171387,3.5
8814.5,50.62866211,3.5
8815,50.62255859,3.5
8815.5,50.52185059,3.5
8816,50.51879883,3.5
8816.5,50.52490234,3.5
8817,50.5279541,3.5
8817.5,50.52490234,3.5
8818,50.52185059,3.5
8818.5,50.52185059,3.5
8819,50.60424805,3.5
8819.5,50.62866211,3.5
8820,50.63171387,3.5
8820.5,50.62255859,3.5
8821,50.62255859,3.5
8821.5,50.61950684,3.5
8822,50.63171387,3.5
8822.5,50.62255859,3.5
8823,50.61950684,3.5
8823.5,50.61950684,3.5
8824,50.62255859,3.5
8824.5,50.62866211,3.5
8825,50.61950684,3.5
8825.5,50.63476563,3.5
8826,50.63781738,3.5
8826.5,50.63476563,3.5
8827,50.63171387,3.5
8827.5,50.62866211,3.5
8828,50.62255859,3.5
8828.5,50.61950684,3.5
8829,50.62255859,3.5
8829.5,50.61950684,3.5
8830,50.62255859,3.5
8830.5,50.62866211,3.5
8831,50.46691895,3.5
8831.5,50.42419434,3.5
8832,50.41809082,3.5
8832.5,50.44250488,3.5
8833,50.44250488,3.5
8833.5,50.61950684,3.5
8834,50.63476563,3.5
8834.5,50.63476563,3.5
8835,50.63476563,3.5
8835.5,50.63781738,3.5
8836,50.63476563,3.5
8836.5,50.62866211,3.5
8837,50.62255859,3.5
8837.5,50.5279541,3.5
8838,50.52185059,3.5
8838.5,50.52185059,3.5
8839,50.52490234,3.5
8839.5,50.63171387,3.5
8840,50.63781738,3.5
8840.5,50.63476563,3.5
8841,50.63476563,3.5
8841.5,50.63171387,3.5
8842,50.62866211,3.5
8842.5,50.61950684,3.5
8843,50.61950684,3.5
8843.5,50.62255859,3.5
8844,50.63171387,3.5
8844.5,50.61950684,3.5
8845,50.62255859,3.5
8845.5,50.62866211,3.5
8846,50.63476563,3.5
8846.5,50.63781738,3.5
8847,50.63476563,3.5
8847.5,50.63476563,3.5
8848,50.62866211,3.5
8848.5,50.63171387,3.5
8849,50.63476563,3.5
8849.5,50.63476563,3.5
8850,50.63476563,3.5
8850.5,50.63171387,3.5
8851,50.62255859,3.5
8851.5,50.62255859,3.5
8852,50.61950684,3.5
8852.5,50.62255859,3.5
8853,50.62866211,3.5
8853.5,50.62255859,3.5
8854,50.62255859,3.5
8854.5,50.62255859,3.5
8855,50.62255859,3.5
8855.5,50.63171387,3.5
8856,50.63476563,3.5
8856.5,50.63781738,3.5
8857,50.7019043,3.5
8857.5,50.72937012,3.5
8858,50.73242188,3.5
8858.5,50.73242188,3.5
8859,50.72021484,3.5
8859.5,50.63476563,3.5
8860,50.63476563,3.5
8860.5,50.62866211,3.5
8861,50.62866211,3.5
8861.5,50.62255859,3.5
8862,50.62255859,3.5
8862.5,50.62255859,3.5
8863,50.62866211,3.5
8863.5,50.63476563,3.5
8864,50.61950684,3.5
8864.5,50.61950684,3.5
8865,50.62255859,3.5
8865.5,50.63171387,3.5
8866,50.63476563,3.5
8866.5,50.63476563,3.5
8867,50.63781738,3.5
8867.5,50.63476563,3.5
8868,50.63476563,3.5
8868.5,50.63476563,3.5
8869,50.62866211,3.5
8869.5,50.63781738,3.5
8870,50.63476563,3.5
8870.5,50.62866211,3.5
8871,50.62866211,3.5
8871.5,50.62255859,3.5
8872,50.62255859,3.5
8872.5,50.62255859,3.5
8873,50.63171387,3.5
8873.5,50.63171387,3.5
8874,50.63476563,3.5
8874.5,50.63781738,3.5
8875,50.63476563,3.5
8875.5,50.63171387,3.5
8876,50.62866211,3.5
8876.5,50.63171387,3.5
8877,50.61950684,3.5
8877.5,50.62255859,3.5
8878,50.61950684,3.5
8878.5,50.61950684,3.5
8879,50.62255859,3.5
8879.5,50.63171387,3.5
8880,50.63171387,3.5
8880.5,50.63476563,3.5
8881,50.62866211,3.5
8881.5,50.63476563,3.5
8882,50.63476563,3.5
8882.5,50.63781738,3.5
8883,50.63476563,3.5
8883.5,50.63171387,3.5
8884,50.62255859,3.5
8884.5,50.62255859,3.5
8885,50.61950684,3.5
8885.5,50.61950684,3.5
8886,50.61950684,3.5
8886.5,50.62255859,3.5
8887,50.62866211,3.5
8887.5,50.63171387,3.5
8888,50.63781738,3.5
8888.5,50.63781738,3.5
8889,50.63781738,3.5
8889.5,50.63171387,3.5
8890,50.62866211,3.5
8890.5,50.62255859,3.5
8891,50.62866211,3.5
8891.5,50.63476563,3.5
8892,50.63171387,3.5
8892.5,50.63476563,3.5
8893,50.63476563,3.5
8893.5,50.63476563,3.5
8894,50.63171387,3.5
8894.5,50.62866211,3.5
8895,50.62255859,3.5
8895.5,50.61950684,3.5
8896,50.61950684,3.5
8896.5,50.62255859,3.5
8897,50.62866211,3.5
8897.5,50.63171387,3.5
8898,50.63171387,3.5
8898.5,50.63781738,3.5
8899,50.63781738,3.5
8899.5,50.68969727,3.5
8900,50.72631836,3.5
8900.5,50.73242188,3.5
8901,50.73242188,3.5
8901.5,50.72937012,3.5
8902,50.72631836,3.5
8902.5,50.7232666,3.5
8903,50.72021484,3.5
8903.5,50.62255859,3.5
8904,50.62255859,3.5
8904.5,50.62866211,3.5
8905,50.63171387,3.5
8905.5,50.62255859,3.5
8906,50.62866211,3.5
8906.5,50.63476563,3.5
8907,50.63781738,3.5
8907.5,50.63781738,3.5
8908,50.63476563,3.5
8908.5,50.63476563,3.5
8909,50.63171387,3.5
8909.5,50.62255859,3.5
8910,50.62866211,3.5
8910.5,50.62255859,3.5
8911,50.64697266,3.5
8911.5,50.71411133,3.5
8912,50.71411133,3.5
8912.5,50.71411133,3.5
8913,50.79650879,3.5
8913.5,50.82397461,3.5
8914,50.82702637,3.5
8914.5,50.83312988,3.5
8915,50.82092285,3.5
8915.5,50.73547363,3.5
8916,50.73242188,3.5
8916.5,50.73242188,3.5
8917,50.73242188,3.5
8917.5,50.72631836,3.5
8918,50.7232666,3.5
8918.5,50.72021484,3.5
8919,50.72021484,3.5
8919.5,50.72021484,3.5
8920,50.7232666,3.5
8920.5,50.7232666,3.5
8921,50.72631836,3.5
8921.5,50.73242188,3.5
8922,50.73242188,3.5
8922.5,50.72937012,3.5
8923,50.81787109,3.5
8923.5,50.82397461,3.5
8924,50.82092285,3.5
8924.5,50.82092285,3.5
8925,50.82092285,3.5
8925.5,50.82397461,3.5
8926,50.82702637,3.5
8926.5,50.83312988,3.5
8927,50.74157715,3.5
8927.5,50.7232666,3.5
8928,50.72021484,3.5
8928.5,50.72021484,3.5
8929,50.72021484,3.5
8929.5,50.7232666,3.5
8930,50.72937012,3.5
8930.5,50.72937012,3.5
8931,50.81787109,3.5
8931.5,50.83618164,3.5
8932,50.83618164,3.5
8932.5,50.83618164,3.5
8933,50.83312988,3.5
8933.5,50.63781738,3.5
8934,50.62866211,3.5
8934.5,50.62255859,3.5
8935,50.62255859,3.5
8935.5,50.69580078,3.5
8936,50.7232666,3.5
8936.5,50.72937012,3.5
8937,50.73242188,3.5
8937.5,50.73242188,3.5
8938,50.73242188,3.5
8938.5,50.73242188,3.5
8939,50.72937012,3.5
8939.5,50.82092285,3.5
8940,50.82092285,3.5
8940.5,50.82092285,3.5
8941,50.82092285,3.5
8941.5,50.82092285,3.5
8942,50.83312988,3.5
8942.5,50.83618164,3.5
8943,50.83618164,3.5
8943.5,50.82702637,3.5
8944,50.82397461,3.5
8944.5,50.82092285,3.5
8945,50.81787109,3.5
8945.5,50.82092285,3.5
8946,50.82397461,3.5
8946.5,50.82092285,3.5
8947,50.87585449,3.5
8947.5,50.91552734,3.5
8948,50.9185791,3.5
8948.5,50.92773438,3.5
8949,50.93078613,3.5
8949.5,50.63781738,3.5
8950,50.63476563,3.5
8950.5,50.63781738,3.5
8951,50.74157715,3.5
8951.5,50.82702637,3.5
8952,50.83618164,3.5
8952.5,50.83618164,3.5
8953,50.74768066,3.5
8953.5,50.72937012,3.5
8954,50.72631836,3.5
8954.5,50.7232666,3.5
8955,50.72937012,3.5
8955.5,50.72631836,3.5
8956,50.7232666,3.5
8956.5,50.72021484,3.5
8957,50.64697266,3.5
8957.5,50.62866211,3.5
8958,50.61950684,3.5
8958.5,50.62255859,3.5
8959,50.62255859,3.5
8959.5,50.62866211,3.5
8960,50.62255859,3.5
8960.5,50.62866211,3.5
8961,50.54931641,3.5
8961.5,50.53710938,3.5
8962,50.53405762,3.5
8962.5,50.53710938,3.5
8963,50.7232666,3.5
8963.5,50.72631836,3.5
8964,50.72631836,3.5
8964.5,50.7232666,3.5
8965,50.7232666,3.5
8965.5,50.72631836,3.5
8966,50.72937012,3.5
8966.5,50.73242188,3.5
8967,50.74768066,3.5
8967.5,50.82397461,3.5
8968,50.82397461,3.5
8968.5,50.82397461,3.5
8969,50.83618164,3.5
8969.5,50.82092285,3.5
8970,50.83312988,3.5
8970.5,50.82397461,3.5
8971,50.80566406,3.5
8971.5,50.72631836,3.5
8972,50.72021484,3.5
8972.5,50.72021484,3.5
8973,50.71411133,3.5
8973.5,50.82397461,3.5
8974,50.83312988,3.5
8974.5,50.83618164,3.5
8975,50.83312988,3.5
8975.5,50.82702637,3.5
8976,50.83312988,3.5
8976.5,50.83312988,3.5
8977,50.70495605,3.5
8977.5,50.64086914,3.5
8978,50.63171387,3.5
8978.5,50.62866211,3.5
8979,50.62255859,3.5
8979.5,50.62255859,3.5
8980,50.61950684,3.5
8980.5,50.62255859,3.5
8981,50.69580078,3.5
8981.5,50.72937012,3.5
8982,50.72937012,3.5
8982.5,50.72631836,3.5
8983,50.72021484,3.5
8983.5,50.7232666,3.5
8984,50.72021484,3.5
8984.5,50.72021484,3.5
8985,50.72021484,3.5
8985.5,50.72021484,3.5
8986,50.72021484,3.5
8986.5,50.72021484,3.5
8987,50.89416504,3.5
8987.5,50.9185791,3.5
8988,50.92163086,3.5
8988.5,50.93078613,3.5
8989,50.8392334,3.5
8989.5,50.73242188,3.5
8990,50.72937012,3.5
8990.5,50.73242188,3.5
8991,50.82092285,3.5
8991.5,50.83312988,3.5
8992,50.82702637,3.5
8992.5,50.82397461,3.5
8993,50.78430176,3.5
8993.5,50.72021484,3.5
8994,50.7232666,3.5
8994.5,50.72021484,3.5
8995,50.80566406,3.5
8995.5,50.82397461,3.5
8996,50.83312988,3.5
8996.5,50.83618164,3.5
8997,50.92163086,3.5
8997.5,50.92773438,3.5
8998,50.92773438,3.5
8998.5,50.92163086,3.5
8999,50.9185791,3.5
8999.5,50.91552734,3.5
9000,50.92773438,3.5
9000.5,50.93078613,3.5
9001,50.92773438,3.5
9001.5,50.92163086,3.5
9002,50.9185791,3.5
9002.5,50.91552734,3.5
9003,50.91552734,3.5
9003.5,50.85144043,3.5
9004,50.82397461,3.5
9004.5,50.83312988,3.5
9005,50.83312988,3.5
9005.5,50.83618164,3.5
9006,50.83618164,3.5
9006.5,50.83312988,3.5
9007,50.88806152,3.5
9007.5,50.91552734,3.5
9008,50.91552734,3.5
9008.5,50.91552734,3.5
9009,50.92163086,3.5
9009.5,50.92163086,3.5
9010,50.9185791,3.5
9010.5,50.91552734,3.5
9011,50.86364746,3.5
9011.5,50.82702637,3.5
9012,50.82702637,3.5
9012.5,50.82702637,3.5
9013,50.83312988,3.5
9013.5,50.83618164,3.5
9014,50.82702637,3.5
9014.5,50.83312988,3.5
9015,50.83618164,3.5
9015.5,50.83618164,3.5
9016,50.83312988,3.5
9016.5,50.82702637,3.5
9017,50.82092285,3.5
9017.5,50.82092285,3.5
9018,50.81787109,3.5
9018.5,50.82092285,3.5
9019,50.82092285,3.5
9019.5,50.82092285,3.5
9020,50.82397461,3.5
9020.5,50.83312988,3.5
9021,50.83618164,3.5
9021.5,50.83618164,3.5
9022,50.82702637,3.5
9022.5,50.83312988,3.5
9023,50.85754395,3.5
9023.5,50.91552734,3.5
9024,50.92773438,3.5
9024.5,50.93078613,3.5
9025,50.85449219,3.5
9025.5,50.83618164,3.5
9026,50.82702637,3.5
9026.5,50.82397461,3.5
9027,50.82092285,3.5
9027.5,50.81787109,3.5
9028,50.82092285,3.5
9028.5,50.82702637,3.5
9029,50.83312988,3.5
9029.5,50.82702637,3.5
9030,50.82702637,3.5
9030.5,50.82397461,3.5
9031,50.83312988,3.5
9031.5,50.91247559,3.5
9032,50.9185791,3.5
9032.5,50.91552734,3.5
9033,50.91552734,3.5
9033.5,50.93078613,3.5
9034,50.92163086,3.5
9034.5,50.93078613,3.5
9035,50.93078613,3.5
9035.5,50.84228516,3.5
9036,50.82092285,3.5
9036.5,50.82092285,3.5
9037,50.82092285,3.5
9037.5,50.92163086,3.5
9038,50.93078613,3.5
9038.5,50.93383789,3.5
9039,50.93383789,3.5
9039.5,50.93078613,3.5
9040,50.93078613,3.5
9040.5,50.91552734,3.5
9041,50.8605957,3.5
9041.5,50.82397461,3.5
9042,50.82092285,3.5
9042.5,50.82092285,3.5
9043,50.82397461,3.5
9043.5,50.82702637,3.5
9044,50.82702637,3.5
9044.5,50.83618164,3.5
9045,50.87585449,3.5
9045.5,50.91552734,3.5
9046,50.92163086,3.5
9046.5,50.92773438,3.5
9047,50.93078613,3.5
9047.5,50.83618164,3.5
9048,50.83312988,3.5
9048.5,50.82702637,3.5
9049,50.86364746,3.5
9049.5,50.9185791,3.5
9050,50.9185791,3.5
9050.5,50.91552734,3.5
9051,50.83618164,3.5
9051.5,50.82092285,3.5
9052,50.82092285,3.5
9052.5,50.82092285,3.5
9053,50.82397461,3.5
9053.5,50.82702637,3.5
9054,50.83312988,3.5
9054.5,50.82702637,3.5
9055,50.83618164,3.5
9055.5,50.8392334,3.5
9056,50.83618164,3.5
9056.5,50.83312988,3.5
9057,50.82702637,3.5
9057.5,50.82092285,3.5
9058,50.81787109,3.5
9058.5,50.82092285,3.5
9059,50.8972168,3.5
9059.5,50.91247559,3.5
9060,50.91552734,3.5
9060.5,50.9185791,3.5
9061,50.83618164,3.5
9061.5,50.83618164,3.5
9062,50.83618164,3.5
9062.5,50.83618164,3.5
9063,50.83618164,3.5
9063.5,50.90026855,3.5
9064,50.92163086,3.5
9064.5,50.92163086,3.5
9065,50.9185791,3.5
9065.5,50.92163086,3.5
9066,50.9185791,3.5
9066.5,50.91552734,3.5
9067,50.91552734,3.5
9067.5,50.85449219,3.5
9068,50.82702637,3.5
9068.5,50.83312988,3.5
9069,50.83618164,3.5
9069.5,50.9185791,3.5
9070,50.93078613,3.5
9070.5,50.93078613,3.5
9071,50.87280273,3.5
9071.5,50.83312988,3.5
9072,50.82397461,3.5
9072.5,50.82702637,3.5
9073,50.82397461,3.5
9073.5,50.83312988,3.5
9074,50.83618164,3.5
9074.5,50.83618164,3.5
9075,50.93383789,3.5
9075.5,51.02233887,3.5
9076,51.02539063,3.5
9076.5,51.02233887,3.5
9077,51.01928711,3.5
9077.5,50.93994141,3.5
9078,50.91552734,3.5
9078.5,50.93078613,3.5
9079,50.93078613,3.5
9079.5,50.92773438,3.5
9080,50.9185791,3.5
9080.5,50.9185791,3.5
9081,50.91552734,3.5
9081.5,50.9185791,3.5
9082,50.9185791,3.5
9082.5,50.9185791,3.5
9083,50.91552734,3.5
9083.5,50.91552734,3.5
9084,50.91552734,3.5
9084.5,50.9185791,3.5
9085,50.84228516,3.5
9085.5,50.83312988,3.5
9086,50.83312988,3.5
9086.5,50.83618164,3.5
9087,50.85754395,3.5
9087.5,50.92163086,3.5
9088,50.93078613,3.5
9088.5,50.93078613,3.5
9089,50.92773438,3.5
9089.5,50.92163086,3.5
9090,50.92163086,3.5
9090.5,50.91552734,3.5
9091,50.92773438,3.5
9091.5,50.93078613,3.5
9092,50.93078613,3.5
9092.5,50.93078613,3.5
9093,50.92163086,3.5
9093.5,50.92163086,3.5
9094,50.9185791,3.5
9094.5,50.90942383,3.5
9095,50.82702637,3.5
9095.5,50.82397461,3.5
9096,50.82397461,3.5
9096.5,50.82702637,3.5
9097,50.82092285,3.5
9097.5,50.88806152,3.5
9098,50.91552734,3.5
9098.5,50.92163086,3.5
9099,50.92773438,3.5
9099.5,50.9185791,3.5
9100,50.92163086,3.5
9100.5,50.92163086,3.5
9101,50.92773438,3.5
9101.5,50.93078613,3.5
9102,50.93078613,3.5
9102.5,50.93078613,3.5
9103,50.93078613,3.5
9103.5,50.93078613,3.5
9104,50.92773438,3.5
9104.5,50.92163086,3.5
9105,50.91552734,3.5
9105.5,50.91552734,3.5
9106,50.91552734,3.5
9106.5,50.9185791,3.5
9107,50.9185791,3.5
9107.5,50.91552734,3.5
9108,50.93078613,3.5
9108.5,50.9185791,3.5
9109,50.9185791,3.5
9109.5,50.91552734,3.5
9110,50.91552734,3.5
9110.5,50.91552734,3.5
9111,50.91552734,3.5
9111.5,50.91552734,3.5
9112,50.91552734,3.5
9112.5,50.91552734,3.5
9113,50.96740723,3.5
9113.5,51.01318359,3.5
9114,51.02233887,3.5
9114.5,51.02539063,3.5
9115,50.94909668,3.5
9115.5,50.93078613,3.5
9116,50.93078613,3.5
9116.5,50.93078613,3.5
9117,50.85144043,3.5
9117.5,50.74157715,3.5
9118,50.73547363,3.5
9118.5,50.73242188,3.5
9119,50.72937012,3.5
9119.5,50.72631836,3.5
9120,50.72631836,3.5
9120.5,50.72937012,3.5
9121,50.77209473,3.5
9121.5,50.82702637,3.5
9122,50.82397461,3.5
9122.5,50.82092285,3.5
9123,50.8972168,3.5
9123.5,50.91552734,3.5
9124,50.91552734,3.5
9124.5,50.92163086,3.5
9125,50.90942383,3.5
9125.5,50.83618164,3.5
9126,50.82092285,3.5
9126.5,50.82397461,3.5
9127,50.97351074,3.5
9127.5,51.01318359,3.5
9128,51.01928711,3.5
9128.5,51.01013184,3.5
9129,50.93383789,3.5
9129.5,50.93383789,3.5
9130,50.92773438,3.5
9130.5,50.93078613,3.5
9131,50.93078613,3.5
9131.5,50.93078613,3.5
9132,50.92773438,3.5
9132.5,50.9185791,3.5
9133,50.91552734,3.5
9133.5,50.91552734,3.5
9134,50.91552734,3.5
9134.5,50.9185791,3.5
9135,50.91552734,3.5
9135.5,50.91552734,3.5
9136,50.91552734,3.5
9136.5,50.9185791,3.5
9137,50.92163086,3.5
9137.5,50.8392334,3.5
9138,50.83312988,3.5
9138.5,50.83618164,3.5
9139,50.89111328,3.5
9139.5,50.9185791,3.5
9140,50.9185791,3.5
9140.5,50.92163086,3.5
